code,name,market,sectorName,tradePrice,marketCap,per,sectorPer,pbr,roe,debt_pct,op_margin,vol_mult,vol_mult_max5,amt_avg20,ret_60d,ret_6m,off_high_pct,foreignRatio,total,signal,naver_url,s_per,s_sector,s_pbr,s_roe,s_opm,s_debt,s_vol,s_amt,s_size,s_dip
300080,플리토,KOSDAQ,,8940.0,147558731940,22.25,19.47973,8.34,37.488015340364335,28.976000000000003,17.24797072074853,0.5570931703492009,1.4781502357423035,472376849.25,17.169069462647446,-32.01520912547529,-55.742574257425744,0.0799873933,46.8,,https://finance.naver.com/item/main.naver?code=300080,0.0,0.0,0.0,12.0,8.381159247499134,8.0,2.390751178711518,0.985836751873812,10.0,5.0
036800,나이스정보통신,KOSDAQ,,7270.0,330785000000,7.33,15.16349,0.79,10.831678799911758,179.15,6.7315615590995845,0.6800249328021563,2.005400464656768,1571246096.75,-73.98926654740607,-72.56603773584906,-9.801488833746896,0.2817082857,46.8,,https://finance.naver.com/item/main.naver?code=036800,10.459090909090909,6.888027316490684,6.188,3.4990072799470546,2.19503621123505,0.981176470588235,5.02700232328384,3.595614785561363,8.0,0.0
093050,LF,KOSPI,,22500.0,657900000000,6.05,9.10746,0.36,5.961607639229537,71.262,9.471186429305076,0.4893667976823704,1.5467098153101209,563916225.0,3.4482758620689724,-0.2217294900221711,-14.933837429111527,0.1332412107,46.8,,https://finance.naver.com/item/main.naver?code=093050,12.204545454545453,4.476125432703886,7.0,0.576964583537722,3.806580252532398,6.058258823529412,2.733549076550604,1.3704666778555818,8.0,0.6167296786389409
058430,포스코스틸리온,KOSPI,,4660.0,279600000000,16.26,29.98253,0.72,4.452429307920638,33.444,3.2150021728768623,0.4218154704738176,2.4611914445197383,1909139781.4,-9.689922480620153,-90.21008403361344,-55.61904761904761,0.03306225,46.8,,https://finance.naver.com/item/main.naver?code=058430,0.0,6.10245588569966,6.384000000000001,0.0,0.1264718663981543,7.837929411764705,7.305957222598691,4.018582362786658,10.0,5.0
005430,한국공항,KOSPI,,79000.0,250142045000,5.84,6.39314,0.58,10.00739723132199,34.892,7.43301046593786,0.6518158498717429,0.8601593087619819,782683385.0,7.48299319727892,16.176470588235304,-17.622523461939522,0.1303808322,46.8,,https://finance.naver.com/item/main.naver?code=005430,12.490909090909092,1.1536115273558853,6.776,3.0044383387931943,2.6076532152575647,7.769788235294118,0.0,2.0823242994272206,10.0,0.9528154327424403
128660,피제이메탈,KOSDAQ,,2985.0,74038056465,9.74,29.98253,1.0,10.312395028552231,110.979,9.596726213615597,0.1701117613769109,0.2655284747755179,960320181.35,4.73684210526315,-6.864274570982842,-27.898550724637683,0.0236304592,46.8,,https://finance.naver.com/item/main.naver?code=128660,7.172727272727272,8.0,5.6000000000000005,3.187437017131339,3.8804271844797626,4.189223529411764,0.0,2.526474005193462,10.0,2.2373188405797104
007340,DN오토모티브,KOSPI,,45100.0,2638840011500,8.46,10.15127,1.19,14.02784940691078,122.313,16.443836622412746,0.2720267868378004,0.3951012698712302,15895461395.0,13.745271122320313,60.21314387211368,-33.18518518518518,0.0599523353,46.7,,https://finance.naver.com/item/main.naver?code=007340,8.918181818181818,2.2214231979512578,5.068,5.416709644146469,7.908139189654557,3.6558588235294116,0.0,8.62075941955065,2.0,2.898148148148148
009070,KCTC,KOSPI,,4140.0,124200000000,5.68,8.49935,0.38,6.701421800947867,130.727,5.37124867138312,1.040363770319494,1.2263641505506953,424827854.35,-2.358490566037741,-43.596730245231605,-50.65554231227652,0.0705902333,46.7,,https://finance.naver.com/item/main.naver?code=009070,12.709090909090909,4.422848021711465,7.0,1.0208530805687204,1.3948521596371297,3.259905882352941,1.1318207527534763,0.7554586466406477,10.0,5.0
069960,현대백화점,KOSPI,,96200.0,2074544534400,9.88,35.90706,0.45,4.5371594878868455,87.599,7.426481686636797,0.7335101942895249,1.187613382027217,16877421465.0,-43.70977179637215,-11.662075298438934,-56.66666666666666,0.2780136084,46.6,,https://finance.naver.com/item/main.naver?code=069960,6.981818181818181,8.0,7.0,0.0,2.6038127568451745,5.2894588235294115,0.938066910136085,8.75092420530767,2.0,5.0
119850,지엔씨에너지,KOSDAQ,,44900.0,738556014100,16.32,51.62978,3.09,18.95086811968969,65.809,15.2793767336062,0.5543179332079424,0.9164103200645936,38043505222.5,109.81308411214954,16.62337662337663,-22.58620689655172,0.080186534,46.5,,https://finance.naver.com/item/main.naver?code=119850,0.0,8.0,0.0,8.370520871813813,7.223162784474235,6.314870588235294,0.0,10.0,5.0,1.5732758620689649
037460,삼지전자,KOSDAQ,,30000.0,489555660000,5.96,-312.01702,0.92,15.446031014893292,152.143,5.887694672261921,0.9612653320459008,1.064828308182797,2523901015.0,-27.184466019417474,22.699386503067487,-53.48837209302326,0.0565486262,46.3,,https://finance.naver.com/item/main.naver?code=037460,12.327272727272726,0.0,5.824000000000001,6.267618608935974,1.6986439248599532,2.252094117647059,0.3241415409139847,4.6247553178472245,8.0,5.0
049720,고려신용정보,KOSDAQ,,9090.0,129987000000,9.55,15.16349,2.06,21.57930565010211,79.979,8.880865161134656,0.3492161008016672,0.6680519668250727,385252338.0,-5.411030176899068,-14.164305949008494,-23.86934673366834,0.0379467832,46.3,,https://finance.naver.com/item/main.naver?code=049720,7.431818181818181,4.935970105386908,2.632,9.947583390061265,3.4593324477262684,5.648047058823529,0.0,0.5431201415164288,10.0,1.7336683417085426
039860,나노엔텍,KOSDAQ,,4165.0,158657565745,90.11,-32.26389,1.76,1.9550748752079867,8.655,5.4953910279496085,0.6004348106084129,5.324262224951529,1421411202.6,-1.06888361045131,-40.83806818181818,-55.64430244941428,0.0148336496,46.3,,https://finance.naver.com/item/main.naver?code=039860,0.0,0.0,3.472,0.0,1.4678770752644756,8.0,15.0,3.3779923960753866,10.0,5.0
001390,KG케미칼,KOSPI,,4520.0,300144434720,4.35,7.53346,0.3,6.885179701171087,127.037,3.522045524293404,0.5053291505840131,0.5053291505840131,1033873553.95,1.0055865921787754,-20.562390158172228,-38.91891891891892,0.1195362555,46.3,,https://finance.naver.com/item/main.naver?code=001390,14.522727272727273,5.634347741055683,7.0,1.1311078207026526,0.30708560252553185,3.4335529411764703,0.0,2.6867308583936023,8.0,3.614864864864865
036170,에이치엠넥스,KOSDAQ,,2290.0,140527283540,12.85,15.64387,1.04,8.083966056275123,21.217,10.34566609989277,0.5963800979554613,1.881246629290129,697066443.1,-50.21739130434783,-11.7533718689788,-77.63671875,0.0358019488,46.2,,https://finance.naver.com/item/main.naver?code=036170,2.9318181818181825,2.38122664021115,5.488,1.8503796337650742,4.320980058760452,8.0,4.406233146450646,1.8307646075402406,10.0,5.0
474610,RF시스템즈,KOSDAQ,,6670.0,96149517400,17.5,40.10992,1.86,10.610932475884244,57.07,14.378694725294055,1.4257513346320283,1.4257513346320283,597384040.25,-21.43698468786808,2.14395099540583,-62.42253521126761,0.0816482163,46.1,,https://finance.naver.com/item/main.naver?code=474610,0.0,7.515986070278874,3.1919999999999997,3.366559485530546,6.693349838408268,6.726117647058824,2.1287566731601415,1.4956618053222126,10.0,5.0
482630,삼양엔씨켐,KOSDAQ,,12660.0,277105624800,17.66,29.55114,2.24,12.683553597650512,19.275,14.699889460751931,0.7962922771638257,0.7962922771638257,2070548545.5,-12.869924294562974,-35.93117408906883,-49.36000000000001,0.0318339769,46.1,,https://finance.naver.com/item/main.naver?code=482630,0.0,5.365225616789515,2.1279999999999997,4.610132158590307,6.8822879180893715,8.0,0.0,4.194820812923101,10.0,4.920000000000001
004690,삼천리,KOSPI,,136700.0,495780415900,4.19,9.57426,0.28,6.631749147765455,119.641,2.42509750017024,1.1368490830080282,1.1368490830080282,1033271477.5,16.73783091374894,-11.463730569948185,-15.565163681284744,0.1220022626,46.1,,https://finance.naver.com/item/main.naver?code=004690,14.740909090909089,7.498243554419175,7.0,0.979049488659273,0.0,3.7815999999999996,0.6842454150401411,2.685465932694946,8.0,0.695645460160593
004090,한국석유,KOSPI,,11330.0,143824379600,27.11,-31.96432,0.69,2.549504950495049,108.645,5.953673643211672,0.9042687471336456,6.998227610080238,1492171536.25,-5.029337803855826,-32.438878950506854,-66.25465376023827,0.0435385044,46.0,,https://finance.naver.com/item/main.naver?code=004090,0.0,0.0,6.468,0.0,1.7374550842421599,4.299058823529412,15.0,3.483487483387382,10.0,5.0
340570,티앤엘,KOSDAQ,,29650.0,476479058000,12.25,-32.56516,2.31,18.82973696645141,12.938,44.55578761210101,0.4563538533523912,0.968835858468089,3086185692.5,-50.0,-46.09090909090909,-17.17877094972067,0.1328982609,45.9,,https://finance.naver.com/item/main.naver?code=340570,3.75,0.0,1.9319999999999997,8.297842179870845,10.0,8.0,0.0,5.0615039941459905,8.0,0.8973463687150836
012690,모나리자,KOSPI,,1504.0,55003167520,36.59,6.36111,0.63,1.7147636971978253,19.475,3.234851597304314,0.3202984204376152,3.931637147772476,799913431.1,-6.757594544327339,-31.16704805491991,-44.19294990723562,0.0252740575,45.8,,https://finance.naver.com/item/main.naver?code=012690,0.0,0.0,6.636,0.0,0.1381479984143023,8.0,14.65818573886238,2.1296086711745588,10.0,4.274118738404453
019210,와이지-원,KOSDAQ,,14260.0,530382561280,18.33,172.69608,1.17,6.4078008009751,197.651,22.385396628328888,0.6403962080728532,1.031568645603269,14509701625.75,3.183791606367592,50.10526315789474,-49.96491228070175,0.2182936596,45.7,,https://finance.naver.com/item/main.naver?code=019210,0.0,8.0,5.124,0.8446804805850602,10.0,0.11054117647058774,0.15784322801634554,8.422686135377875,8.0,4.995614035087719
041910,폴라리스AI파마,KOSDAQ,,5350.0,71065922500,11.49,47.04134,0.52,4.534349653083162,33.008,5.296190073940439,0.1554099710378753,0.5693542049137893,687035268.25,-0.1865671641791078,-21.323529411764707,-47.549019607843135,0.015577998,45.4,,https://finance.naver.com/item/main.naver?code=041910,4.786363636363636,8.0,6.944,0.0,1.350700043494376,7.858447058823529,0.0,1.7992888848669697,10.0,4.693627450980392
281820,케이씨텍,KOSPI,,68100.0,1348288814100,23.23,29.55114,2.32,9.993674889310562,14.101,20.873178346206917,1.277852411240524,1.4264121303288655,11556240510.0,4.608294930875578,33.52941176470588,-45.43269230769232,0.1239031771,45.2,,https://finance.naver.com/item/main.naver?code=281820,0.0,2.8520681999634085,1.9040000000000006,2.9962049335863368,10.0,8.0,2.1320606516443275,7.928476585702642,5.0,4.42908653846154
045100,한양이엔지,KOSDAQ,,29850.0,522375000000,11.49,29.55114,0.76,6.633945121792027,40.489,8.042007579369516,0.5545333046102222,0.7170178464937818,2915381590.0,1.015228426395942,-12.334801762114534,-24.238578680203048,0.1949903429,45.2,,https://finance.naver.com/item/main.naver?code=045100,4.786363636363636,8.0,6.272000000000001,0.9803670730752162,2.9658868113938333,7.5064,0.0,4.937870761302738,8.0,1.779822335025381
102120,어보브반도체,KOSDAQ,,6910.0,122865003230,11.11,29.55114,0.95,8.507980569049272,79.02799999999999,5.114577379478258,0.4090054412033878,0.6792654904873484,753455137.0,-29.12820512820513,-48.04511278195489,-58.99109792284867,0.0518158033,45.1,,https://finance.naver.com/item/main.naver?code=102120,5.304545454545456,8.0,5.739999999999999,2.104788341429563,1.2438690467519167,5.6928,0.0,1.999680717462562,10.0,5.0
020000,한섬,KOSPI,,15500.0,332893407000,7.17,9.10746,0.23,3.217610927622435,18.125,1.2682690430931922,0.3647639636080361,0.582559767794928,1988294690.75,-31.71806167400881,-30.493273542600896,-46.08695652173913,0.2500049122,45.1,,https://finance.naver.com/item/main.naver?code=020000,10.677272727272728,2.836443970108021,7.0,0.0,0.0,8.0,0.0,4.106797490595975,8.0,4.510869565217392
041520,이엘씨,KOSDAQ,,11180.0,136270001400,15.62,29.55114,0.75,4.773172875397201,7.724,25.566434641898063,0.1144492131616595,1.557518139174347,417348550.75,25.195968645016787,29.398148148148135,-17.914831130690157,0.0264569812,45.1,,https://finance.naver.com/item/main.naver?code=041520,0.0,6.285663880761736,6.3,0.0,10.0,8.0,2.7875906958717342,0.7168882751258998,10.0,0.9893538913362696
000430,대원강업,KOSPI,,4390.0,272180000000,7.39,10.15127,0.48,6.481174781936623,94.883,8.153895038558115,0.2313309014712047,0.4564657574517239,1058417821.3,-17.169811320754715,1.7381228273464666,-29.19354838709678,0.0261485806,45.0,,https://finance.naver.com/item/main.naver?code=000430,10.377272727272729,3.6268302718116394,7.0,0.888704869161974,3.0317029638577146,4.946682352941177,0.0,2.7376794451630992,10.0,2.3991935483870974
226400,오스테오닉,KOSDAQ,,4180.0,86365492180,11.35,-32.56516,1.26,11.12102289622361,57.818000000000005,18.368841615068284,0.3300356902610467,0.6393919934542412,446456266.6,-6.067415730337078,-33.75594294770205,-48.962148962148966,0.0631056616,45.0,,https://finance.naver.com/item/main.naver?code=226400,4.9772727272727275,0.0,4.872,3.6726137377341668,9.040495067687226,6.690917647058823,0.0,0.8632883425858928,10.0,4.870268620268621
420570,제이투케이바이오,KOSDAQ,,9440.0,55200239520,20.54,45.51779,1.63,7.9480519480519485,18.724,17.258032630796656,0.2789410678801607,1.1921551477434411,1018580431.25,30.027548209366397,15.970515970515976,-26.59409020217729,0.020359187,45.0,,https://finance.naver.com/item/main.naver?code=420570,0.0,7.316638175974712,3.8360000000000003,1.768831168831169,8.38707801811568,8.0,0.9607757387172057,2.654370368138421,10.0,2.0742612752721614
0088M0,메쥬,KOSDAQ,,12970.0,128166297500,29.5,-32.56516,10.38,35.19599666388657,9.428,15.431139124619216,1.0134115278870774,1.0134115278870774,979413449.0,-31.736842105263165,-66.74358974358974,-82.35374149659864,0.037951375,44.9,,https://finance.naver.com/item/main.naver?code=0088M0,0.0,0.0,0.0,12.0,7.312434779187774,8.0,0.06705763943538723,2.569224042999254,10.0,5.0
004430,송원산업,KOSPI,,11910.0,285840000000,123.09,-31.96432,0.38,0.3062738783113889,60.917,12.1186938561805,1.807358163838503,2.8842878214419967,2075701785.0,17.22440944881889,25.236593059936908,-28.81052002390915,0.1656753333,44.9,,https://finance.naver.com/item/main.naver?code=004430,0.0,0.0,7.0,0.0,5.363937562459117,6.545082352941177,9.421439107209983,4.200218520376229,10.0,2.3513150029886436
232140,와이씨,KOSDAQ,,11730.0,962391955500,49.16,29.55114,2.62,5.32293986636971,26.807,14.336482758911032,0.9055646257628231,2.9369483735315147,20592808034.0,-17.741935483870964,-47.16216216216216,-51.42857142857142,0.0345451753,44.8,,https://finance.naver.com/item/main.naver?code=232140,0.0,0.0,1.0639999999999998,0.19376391982182606,6.668519269947666,8.0,9.684741867657573,9.182971581522201,5.0,5.0
201490,미투온,KOSDAQ,,2615.0,85572543490,104.6,17.84474,0.57,0.5448997384481256,6.6000000000000005,19.1756233016839,0.965073006869704,1.007096973996234,3683207985.2,16.74107142857142,-29.704301075268813,-62.10144927536232,0.0188485565,44.8,,https://finance.naver.com/item/main.naver?code=201490,0.0,0.0,6.804,0.0,9.515072530402293,8.0,0.03548486998117051,5.445524943910467,10.0,5.0
